"gene_id","ensembl_id_clean","entrez_id","gene_symbol","logFC","logCPM","LR","PValue","FDR","significance","direction"
"ENSG00000169297.7","ENSG00000169297","190","NR0B1",6.31359068322506,2.02026575309998,24.3415678887795,8.06791274305804e-07,1.85931661965564e-06,"Significant","Upregulated"
"ENSG00000239670.1","ENSG00000239670",NA,NA,1.6500339717245,-2.07267198434064,24.3000242890145,8.24380228543361e-07,1.89881193126175e-06,"Significant","Upregulated"
"ENSG00000215262.7","ENSG00000215262","157855","KCNU1",7.06005624463701,-1.32109896224653,24.2920010960663,8.27821175626684e-07,1.90604202657287e-06,"Significant","Upregulated"
"ENSG00000224417.2","ENSG00000224417",NA,NA,4.56684176995943,-1.98254010123646,24.2878278829812,8.29616652454821e-07,1.91000190187214e-06,"Significant","Upregulated"
"ENSG00000138755.5","ENSG00000138755","4283","CXCL9",1.27733843722738,6.39667850658519,24.2787966477846,8.33515618003308e-07,1.91827872016822e-06,"Significant","Upregulated"
"ENSG00000144407.9","ENSG00000144407","5746","PTH2R",1.94488235646401,-0.584159133347589,24.2733065081161,8.35894796138364e-07,1.92357890154006e-06,"Significant","Upregulated"
"ENSG00000153976.2","ENSG00000153976","9955","HS3ST3A1",1.04488476072608,0.672488104357874,24.2686317668323,8.37925984556074e-07,1.92807738850418e-06,"Significant","Upregulated"
"ENSG00000255071.3","ENSG00000255071","100528017","SAA2-SAA4",1.71612826732773,3.25691881550021,24.2633187835789,8.40240500603787e-07,1.93287467198843e-06,"Significant","Upregulated"
"ENSG00000138039.14","ENSG00000138039","3973","LHCGR",2.72180921225602,-1.53255504955792,24.2589085337728,8.42166623933031e-07,1.93712900498179e-06,"Significant","Upregulated"
"ENSG00000146049.1","ENSG00000146049","353219","KAAG1",-1.17417066964706,-0.798482645026581,24.2548000422895,8.43964941212923e-07,1.94091181352446e-06,"Significant","Downregulated"
"ENSG00000261390.5","ENSG00000261390","102467146","MAFTRR",-1.03580205842507,-2.27072648578539,24.1587919113864,8.87102525840045e-07,2.03455824097877e-06,"Significant","Downregulated"
"ENSG00000116661.9","ENSG00000116661","26232","FBXO2",1.0702594450793,4.14036488186454,24.1535041496819,8.8954161311621e-07,2.03941125847373e-06,"Significant","Upregulated"
"ENSG00000214822.8","ENSG00000214822",NA,NA,1.63540266344006,2.13919242306348,24.1500433506608,8.91141616695777e-07,2.04289401488575e-06,"Significant","Upregulated"
"ENSG00000267466.1","ENSG00000267466",NA,NA,2.65315311130842,-1.18481972262351,24.1493112510922,8.91480452080595e-07,2.04344679073007e-06,"Significant","Upregulated"
"ENSG00000256673.1","ENSG00000256673",NA,NA,1.21973243751318,0.105919250646641,24.1255761227445,9.02535980012351e-07,2.06751324254508e-06,"Significant","Upregulated"
"ENSG00000204767.3","ENSG00000204767","100131897","INSYN2B",1.80337693781266,-1.46753750184963,24.1174364146976,9.06358928746592e-07,2.07589410304088e-06,"Significant","Upregulated"
"ENSG00000142449.12","ENSG00000142449","84467","FBN3",-1.33026271985807,2.12501830956881,24.1064143566549,9.11561515615751e-07,2.08724192507319e-06,"Significant","Downregulated"
"ENSG00000130433.7","ENSG00000130433","59285","CACNG6",-1.6231645612502,0.629779165774134,24.1007314666545,9.14255619933992e-07,2.09284135518707e-06,"Significant","Downregulated"
"ENSG00000260704.1","ENSG00000260704","100132234","LINC00543",1.92910112488897,-0.798739512270798,24.0759485383444,9.26098182916142e-07,2.11975822866918e-06,"Significant","Upregulated"
"ENSG00000227159.8","ENSG00000227159",NA,NA,1.11728184132529,-1.7286862803288,24.0638714693062,9.31924854664149e-07,2.13193536789119e-06,"Significant","Upregulated"
"ENSG00000256812.1","ENSG00000256812","84290","CAPNS2",2.49248079900027,-0.307777546606997,24.0557182571687,9.35879204634969e-07,2.14039982226706e-06,"Significant","Upregulated"
"ENSG00000102924.11","ENSG00000102924","869","CBLN1",2.71989628696078,-0.507218270960875,24.0139943101279,9.56380463511734e-07,2.18570332396884e-06,"Significant","Upregulated"
"ENSG00000144648.15","ENSG00000144648","1238","ACKR2",1.34872154694015,2.4171810755656,24.0099829599415,9.58375034857849e-07,2.18986527195709e-06,"Significant","Upregulated"
"ENSG00000186431.18","ENSG00000186431","2204","FCAR",-1.14954680338434,-0.435576196003771,23.9819829827381,9.72414185551739e-07,2.22073858276012e-06,"Significant","Downregulated"
"ENSG00000223839.7","ENSG00000223839",NA,NA,-1.05655756198425,-1.09804033966929,23.9616522730106,9.82737047044816e-07,2.2441103102862e-06,"Significant","Downregulated"
"ENSG00000055118.14","ENSG00000055118","3757","KCNH2",1.37741409097854,3.16732359829357,23.9433672363201,9.92115055689446e-07,2.26491076321002e-06,"Significant","Upregulated"
"ENSG00000260807.6","ENSG00000260807","115804232","CEROX1",1.17379058849323,0.582540704446329,23.9321724660142,9.97900854781235e-07,2.2777073478911e-06,"Significant","Upregulated"
"ENSG00000168671.9","ENSG00000168671","167127","UGT3A2",2.03526880251102,-1.60263215399598,23.8807567601518,1.0249117128742e-06,2.33534841966977e-06,"Significant","Upregulated"
"ENSG00000259753.1","ENSG00000259753",NA,NA,1.07067388714026,2.74878315297405,23.8518764502354,1.04040410651267e-06,2.36872527370049e-06,"Significant","Upregulated"
"ENSG00000228623.5","ENSG00000228623","169834","ZNF883",1.08265568896219,1.03336065990283,23.827548770168,1.05363640690852e-06,2.39798680710594e-06,"Significant","Upregulated"
"ENSG00000134339.8","ENSG00000134339","6289","SAA2",1.6944275333603,3.74870653131657,23.8034795794268,1.06689419988458e-06,2.42684789665638e-06,"Significant","Upregulated"
"ENSG00000029534.19","ENSG00000029534","286","ANK1",1.25622113788272,1.37713111094557,23.7833511751237,1.07810969664975e-06,2.4514762005322e-06,"Significant","Upregulated"
"ENSG00000179477.9","ENSG00000179477","242","ALOX12B",1.28834993841547,-0.831742257031439,23.7626885513406,1.08974585946427e-06,2.47704296053414e-06,"Significant","Upregulated"
"ENSG00000177455.12","ENSG00000177455","930","CD19",1.20737122079033,1.92086006763519,23.7494729628794,1.09725417722207e-06,2.49276324641713e-06,"Significant","Upregulated"
"ENSG00000273108.1","ENSG00000273108",NA,NA,1.66219245262988,-1.0019589707127,23.7032258082452,1.12393989316696e-06,2.549946838222e-06,"Significant","Upregulated"
"ENSG00000128645.14","ENSG00000128645","3231","HOXD1",1.44023417510132,3.51923438640524,23.681676758551,1.13659556054742e-06,2.5779645444001e-06,"Significant","Upregulated"
"ENSG00000162975.4","ENSG00000162975","3754","KCNF1",1.64398924836485,0.122648651595263,23.6558185100644,1.15197078915896e-06,2.61189928659074e-06,"Significant","Upregulated"
"ENSG00000197506.7","ENSG00000197506","64078","SLC28A3",1.19941924493048,2.40982885329324,23.6192519721752,1.1740698515111e-06,2.66009419246264e-06,"Significant","Upregulated"
"ENSG00000271795.1","ENSG00000271795",NA,NA,1.07582120129738,-0.648124041722615,23.5579165439646,1.21209694158934e-06,2.74231502492736e-06,"Significant","Upregulated"
"ENSG00000080224.17","ENSG00000080224","285220","EPHA6",2.21609074479211,-1.22761489736687,23.5383121007302,1.22451004438655e-06,2.76915845147478e-06,"Significant","Upregulated"
"ENSG00000136881.11","ENSG00000136881","570","BAAT",1.72517960269636,2.2310731812859,23.5107305860752,1.24219022219635e-06,2.80788369921537e-06,"Significant","Upregulated"
"ENSG00000267220.1","ENSG00000267220",NA,NA,2.64823319609334,-2.52246898359922,23.4012001249372,1.31496474397615e-06,2.96654260370388e-06,"Significant","Upregulated"
"ENSG00000255983.1","ENSG00000255983",NA,NA,3.75596897077743,-2.3378806720248,23.3729713117385,1.33440390097383e-06,3.00824679425789e-06,"Significant","Upregulated"
"ENSG00000124440.15","ENSG00000124440","64344","HIF3A",-1.08449206932037,3.9108553384734,23.3418073816409,1.35619917224498e-06,3.05628997679521e-06,"Significant","Downregulated"
"ENSG00000243543.8","ENSG00000243543","140870","WFDC6",-2.0443025180336,-2.08942867142311,23.3394411699416,1.35786855258041e-06,3.05977894547994e-06,"Significant","Downregulated"
"ENSG00000273888.1","ENSG00000273888",NA,NA,1.0333343712517,-1.64634086724411,23.3186805076105,1.37260400842337e-06,3.09187961536994e-06,"Significant","Upregulated"
"ENSG00000006283.17","ENSG00000006283","8913","CACNA1G",1.29148792632523,0.124055482552257,23.2835101403525,1.39793407592954e-06,3.14697195819766e-06,"Significant","Upregulated"
"ENSG00000114455.13","ENSG00000114455","11148","HHLA2",2.19759877065584,4.69475176105709,23.2705846796998,1.40736048651825e-06,3.16706282745982e-06,"Significant","Upregulated"
"ENSG00000118997.13","ENSG00000118997","56171","DNAH7",-1.01296368362519,2.16817335938122,23.231978558387,1.43589684134366e-06,3.22897749795923e-06,"Significant","Downregulated"
"ENSG00000133863.7","ENSG00000133863","56154","TEX15",3.34475670293944,-0.487870325678218,23.2239064769797,1.44193642385319e-06,3.2422702614542e-06,"Significant","Upregulated"
"ENSG00000234477.1","ENSG00000234477",NA,NA,2.13513582973848,-0.2236566166474,23.2008416322433,1.45933446952607e-06,3.27934638848912e-06,"Significant","Upregulated"
"ENSG00000106483.11","ENSG00000106483","6424","SFRP4",1.06761275968634,5.82794722301874,23.1786804694785,1.47624916828716e-06,3.31617573399311e-06,"Significant","Upregulated"
"ENSG00000154252.11","ENSG00000154252","64090","GAL3ST2",2.28779581582976,-1.72977639527053,23.1506923003076,1.49789266752544e-06,3.36359764873265e-06,"Significant","Upregulated"
"ENSG00000227733.9","ENSG00000227733","101927468","LOC101927468",1.16009478282203,-0.557060004388671,23.1269019338635,1.516540040244e-06,3.40335254431791e-06,"Significant","Upregulated"
"ENSG00000145526.11","ENSG00000145526","1016","CDH18",4.97330764154739,-0.519744597896363,23.1162743674995,1.52494521109148e-06,3.42069488582522e-06,"Significant","Upregulated"
"ENSG00000053438.8","ENSG00000053438","4826","NNAT",1.88734998032989,1.93666765325178,23.0905285326938,1.54550139409956e-06,3.46403592539901e-06,"Significant","Upregulated"
"ENSG00000260293.2","ENSG00000260293",NA,NA,1.05963549785141,-0.271226053633517,23.0767574843494,1.55661043180386e-06,3.48800646011853e-06,"Significant","Upregulated"
"ENSG00000167244.18","ENSG00000167244","3481","IGF2",2.02049597201424,7.34444296372039,23.0598558329889,1.57035444660276e-06,3.51689538148531e-06,"Significant","Upregulated"
"ENSG00000253671.1","ENSG00000253671",NA,NA,1.19051165460414,1.52371707275871,23.0493205764287,1.57898297685205e-06,3.5346875771378e-06,"Significant","Upregulated"
"ENSG00000135625.7","ENSG00000135625","1961","EGR4",1.90317087029685,-1.29632703867889,23.0474745011396,1.58049982878652e-06,3.53776951924031e-06,"Significant","Upregulated"
"ENSG00000255733.5","ENSG00000255733","100885789","IFNG-AS1",1.65402350528896,-1.19686536023825,23.0110871422546,1.61069810579252e-06,3.60217152109437e-06,"Significant","Upregulated"
"ENSG00000146276.11","ENSG00000146276","2569","GABRR1",3.56839231979586,-1.2295181034829,23.0102700566848,1.61138281714145e-06,3.60338364626734e-06,"Significant","Upregulated"
"ENSG00000169562.9","ENSG00000169562","2705","GJB1",1.64752906850813,4.07895173196511,22.9997820904397,1.62019761963104e-06,3.62213296423447e-06,"Significant","Upregulated"
"ENSG00000104435.13","ENSG00000104435","11075","STMN2",2.04992602356952,0.719647083640693,22.9884377369425,1.62978664848637e-06,3.64163567147189e-06,"Significant","Upregulated"
"ENSG00000249825.5","ENSG00000249825","101929215","THBS4-AS1",1.42869591600863,0.355360991864059,22.984631774992,1.63301644547582e-06,3.64852953117592e-06,"Significant","Upregulated"
"ENSG00000267188.1","ENSG00000267188",NA,NA,1.2562863798035,-1.5117447152408,22.9337476415218,1.67681928566692e-06,3.74175962384481e-06,"Significant","Upregulated"
"ENSG00000169067.3","ENSG00000169067","345651","ACTBL2",1.73145081556655,-1.5315625516998,22.920531806274,1.68838747725331e-06,3.76624219570359e-06,"Significant","Upregulated"
"ENSG00000275216.1","ENSG00000275216",NA,NA,2.85838444476579,1.86032925020907,22.9175946957778,1.6909692654563e-06,3.77133495128575e-06,"Significant","Upregulated"
"ENSG00000165841.9","ENSG00000165841","1557","CYP2C19",2.5135291449871,-1.23109645618846,22.8617901004043,1.74078217395499e-06,3.87969009711269e-06,"Significant","Upregulated"
"ENSG00000272211.1","ENSG00000272211",NA,NA,1.6754740091698,-0.0642091769487677,22.8598637082159,1.7425277683424e-06,3.8832377425311e-06,"Significant","Upregulated"
"ENSG00000146215.13","ENSG00000146215","401262","CRIP3",1.29884743235946,-1.22944547534059,22.853537125756,1.74827294299748e-06,3.89466592004088e-06,"Significant","Upregulated"
"ENSG00000115758.12","ENSG00000115758","4953","ODC1",1.18210178213025,7.97549301310334,22.8322376836959,1.76775501131875e-06,3.93702445803891e-06,"Significant","Upregulated"
"ENSG00000132517.14","ENSG00000132517","55065","SLC52A1",1.02152220995815,1.45461688042394,22.8177916501025,1.78109222859405e-06,3.9653291314497e-06,"Significant","Upregulated"
"ENSG00000224318.5","ENSG00000224318",NA,NA,1.63539740290884,-1.27505812321232,22.8014695355349,1.79628301751977e-06,3.99844396626612e-06,"Significant","Upregulated"
"ENSG00000196090.12","ENSG00000196090","11122","PTPRT",-1.44242065072432,1.93059456164122,22.777234428711,1.81907840693629e-06,4.04740136559168e-06,"Significant","Downregulated"
"ENSG00000129965.13","ENSG00000129965","723961","INS-IGF2",2.08526706348049,3.7046022362242,22.76898220667,1.82690643750069e-06,4.0637442199326e-06,"Significant","Upregulated"
"ENSG00000136099.13","ENSG00000136099","5100","PCDH8",5.59626374067295,0.13059181334386,22.689937221025,1.90362161354402e-06,4.22842809187763e-06,"Significant","Upregulated"
"ENSG00000256417.1","ENSG00000256417",NA,NA,3.02280347672241,-0.774482706991957,22.6720358338782,1.9214393987842e-06,4.26500425317822e-06,"Significant","Upregulated"
"ENSG00000228559.1","ENSG00000228559","101929309","LINC03135",-1.33700410460948,-1.11875737306536,22.652926026712,1.94064461695267e-06,4.30649814848286e-06,"Significant","Downregulated"
"ENSG00000150594.6","ENSG00000150594","150","ADRA2A",1.34549915501112,3.85811054445886,22.6355048242893,1.95832054206843e-06,4.34228816779537e-06,"Significant","Upregulated"
"ENSG00000203414.2","ENSG00000203414",NA,NA,1.50491216594556,-2.21600123079475,22.5918505992655,2.00332571768291e-06,4.43896191713696e-06,"Significant","Upregulated"
"ENSG00000142677.3","ENSG00000142677","58985","IL22RA1",1.37948532729262,1.80346194676892,22.5527333576805,2.04453424645925e-06,4.52629944663301e-06,"Significant","Upregulated"
"ENSG00000169474.4","ENSG00000169474","6698","SPRR1A",3.91746159485305,-0.418036769133651,22.5221906221435,2.0773001708164e-06,4.59521219668331e-06,"Significant","Upregulated"
"ENSG00000225548.5","ENSG00000225548","105377007","LINC01980",6.61870609860061,-0.871029244516015,22.4843836323887,2.11858966398772e-06,4.68285655484777e-06,"Significant","Upregulated"
"ENSG00000255462.1","ENSG00000255462","124902632","GALNT18-AS1",1.73899288511052,-1.04301773328625,22.4610935434389,2.14443384171199e-06,4.7379077764601e-06,"Significant","Upregulated"
"ENSG00000281195.1","ENSG00000281195",NA,NA,1.76923111742201,0.311756924661016,22.4533976763386,2.15304300114373e-06,4.75568040730278e-06,"Significant","Upregulated"
"ENSG00000279741.1","ENSG00000279741",NA,NA,1.04655951701025,-1.47799005751828,22.4265310048527,2.1833707434948e-06,4.82013883907495e-06,"Significant","Upregulated"
"ENSG00000204613.10","ENSG00000204613","10107","TRIM10",2.42535844183776,-1.65421008356537,22.4102833600632,2.20191904500454e-06,4.85896294068515e-06,"Significant","Upregulated"
"ENSG00000229314.5","ENSG00000229314","5004","ORM1",1.71389885974615,3.95301319420735,22.4098769877509,2.20238498006624e-06,4.85956640406296e-06,"Significant","Upregulated"
"ENSG00000101680.14","ENSG00000101680","284217","LAMA1",1.41031784020221,2.54605551093782,22.3970378382393,2.21715702604754e-06,4.8900242619387e-06,"Significant","Upregulated"
"ENSG00000198681.6","ENSG00000198681","4100","MAGEA1",7.26222796550319,1.31039664270663,22.3771029634274,2.24029025971541e-06,4.93716407153308e-06,"Significant","Upregulated"
"ENSG00000237988.3","ENSG00000237988","442197","OR2I1",1.28560090230423,2.34546784705002,22.3347090329235,2.29029408305506e-06,5.04208172491561e-06,"Significant","Upregulated"
"ENSG00000234854.1","ENSG00000234854","101409253","LINC00676",11.3427932825945,1.35496815018079,22.2964108416933,2.33642896719472e-06,5.13827149139443e-06,"Significant","Upregulated"
"ENSG00000261305.1","ENSG00000261305",NA,NA,1.12159066448083,-1.67884161419321,22.2942737864156,2.33903060420681e-06,5.14354500310204e-06,"Significant","Upregulated"
"ENSG00000228952.1","ENSG00000228952",NA,NA,1.77118846988964,-1.39689269284273,22.2814037387277,2.35476008438032e-06,5.17723244257389e-06,"Significant","Upregulated"
"ENSG00000268606.5","ENSG00000268606","4101","MAGEA2",7.15399180221118,1.54029334904741,22.2780707616753,2.35885084379936e-06,5.1854934767564e-06,"Significant","Upregulated"
"ENSG00000182836.9","ENSG00000182836","345557","PLCXD3",-1.10875790566652,1.81047030621611,22.2780077925461,2.35892819810781e-06,5.1854934767564e-06,"Significant","Downregulated"
"ENSG00000272668.1","ENSG00000272668","107985216","LOC107985216",1.07608915546993,0.0705869740387204,22.2524432275794,2.39054412180872e-06,5.25224926310027e-06,"Significant","Upregulated"
"ENSG00000023171.16","ENSG00000023171","57476","GRAMD1B",1.21045556765748,3.67772797870145,22.2249335885313,2.42504056311339e-06,5.32387176576384e-06,"Significant","Upregulated"
"ENSG00000253944.1","ENSG00000253944","101930275","MTUS1-DT",1.3203289049458,-1.49283298733358,22.1938398097825,2.46463307321193e-06,5.40703105965141e-06,"Significant","Upregulated"
